Robert-Baratheon,Tywin-Lannister,13,1
Robert-Baratheon,Varys,36,1
Robert-Baratheon,Vayon-Poole,3,1
Robert-Baratheon,Viserys-Targaryen,7,1
Rodrik-Cassel,Theon-Greyjoy,6,1
Rodrik-Cassel,Tyrion-Lannister,10,1
Rodrik-Cassel,Willis-Wode,7,1
Roose-Bolton,Tywin-Lannister,4,1
Sandor-Clegane,Sansa-Stark,23,1
Sandor-Clegane,Tyrion-Lannister,5,1
Sansa-Stark,Stannis-Baratheon,3,1
Sansa-Stark,Tomard,3,1
Sansa-Stark,Tyrion-Lannister,3,1
Sansa-Stark,Varys,4,1
Shae,Tyrion-Lannister,12,1
Shagga,Timett,4,1
Shagga,Tyrion-Lannister,17,1
Shagga,Ulf-son-of-Umar,4,1
Stannis-Baratheon,Tywin-Lannister,4,1
Stannis-Baratheon,Varys,5,1
Stevron-Frey,Walder-Frey,3,1
Theon-Greyjoy,Tyrion-Lannister,3,1
Theon-Greyjoy,Tywin-Lannister,3,1
Theon-Greyjoy,Walder-Frey,4,1
Timett,Tyrion-Lannister,3,1
Tommen-Baratheon,Tyrion-Lannister,3,1
Tyrion-Lannister,Tywin-Lannister,40,1
Tyrion-Lannister,Vardis-Egen,9,1
Tyrion-Lannister,Varys,3,1
Tyrion-Lannister,Willis-Wode,4,1
Tyrion-Lannister,Yoren,10,1
Tywin-Lannister,Varys,4,1
Tywin-Lannister,Walder-Frey,8,1
Waymar-Royce,Will-(prologue),18,1
Aegon-I-Targaryen,Harren-Hoare,4,2
Aegon-I-Targaryen,Nan,3,2
Aegon-I-Targaryen,Rhaenys-Targaryen,4,2
Aegon-I-Targaryen,Tyrion-Lannister,3,2
Aegon-I-Targaryen,Visenya-Targaryen,3,2
Aegon-V-Targaryen,Aemon-Targaryen-(Maester-Aemon),3,2
Aemon-Targaryen-(Maester-Aemon),Daeron-II-Targaryen,3,2
Aemon-Targaryen-(Maester-Aemon),Jeor-Mormont,9,2
Aemon-Targaryen-(Maester-Aemon),Jon-Snow,11,2
Aemon-Targaryen-(Maester-Aemon),Maekar-I-Targaryen,3,2
Aemon-Targaryen-(Maester-Aemon),Samwell-Tarly,5,2
Aenys-Frey,Arya-Stark,6,2
Aeron-Greyjoy,Dagmer,5,2
Aeron-Greyjoy,Theon-Greyjoy,17,2
Aerys-I-Targaryen,Robert-Baratheon,3,2
Aerys-II-Targaryen,Eddard-Stark,5,2
Aerys-II-Targaryen,Jaime-Lannister,4,2
Aerys-II-Targaryen,Rhaegar-Targaryen,4,2
Aerys-II-Targaryen,Robert-Baratheon,6,2
Aerys-II-Targaryen,Tyrion-Lannister,3,2
Aggar,Gariss,3,2
Aggar,Gelmarr,3,2
Aggar,Gynir,3,2
Aggar,Ramsay-Snow,4,2
Aggo,Belwas,3,2
Aggo,Daenerys-Targaryen,10,2
Aggo,Jhogo,12,2
Aggo,Jorah-Mormont,4,2
Aggo,Rakharo,4,2
Alayaya,Dancy,3,2
Alayaya,Tyrion-Lannister,3,2
Alebelly,Bran-Stark,7,2
Alebelly,Hayhead,3,2
Alebelly,Jojen-Reed,6,2
Alebelly,Mikken,3,2
Alester-Florent,Cortnay-Penrose,4,2
Alester-Florent,Davos-Seaworth,3,2
Alester-Florent,Renly-Baratheon,3,2
Alester-Florent,Stannis-Baratheon,5,2
Allar-Deem,Janos-Slynt,3,2
Allar-Deem,Tyrion-Lannister,4,2
Allard-Seaworth,Davos-Seaworth,5,2
Allard-Seaworth,Marya-Seaworth,5,2
Allard-Seaworth,Stannis-Baratheon,3,2
Alliser-Thorne,Jeor-Mormont,3,2
Alliser-Thorne,Joffrey-Baratheon,4,2
Alliser-Thorne,Jon-Snow,3,2
Alliser-Thorne,Tyrion-Lannister,8,2
Amabel,Arya-Stark,6,2
Amabel,Harra,4,2
Amory-Lorch,Arya-Stark,9,2
Amory-Lorch,Cersei-Lannister,4,2
Amory-Lorch,Chiswyck,4,2
Amory-Lorch,Dunsen,3,2
Amory-Lorch,Gendry,3,2
Amory-Lorch,Gregor-Clegane,7,2
Amory-Lorch,Hot-Pie,3,2
Amory-Lorch,Ilyn-Payne,4,2
Amory-Lorch,Joffrey-Baratheon,7,2
Amory-Lorch,Meryn-Trant,5,2
Amory-Lorch,Polliver,3,2
Amory-Lorch,Rafford,5,2
Amory-Lorch,Roose-Bolton,3,2
Amory-Lorch,Sandor-Clegane,5,2
Amory-Lorch,Tickler,5,2
Amory-Lorch,Tywin-Lannister,4,2
Amory-Lorch,Vargo-Hoat,7,2
Amory-Lorch,Yoren,5,2
Ardrian-Celtigar,Monford-Velaryon,5,2
Aron-Santagar,Sandor-Clegane,3,2
Arwyn-Oakheart,Randyll-Tarly,3,2
Arya-Stark,Beric-Dondarrion,5,2
Arya-Stark,Biter,10,2
Arya-Stark,Bran-Stark,10,2
Arya-Stark,Cersei-Lannister,7,2
Arya-Stark,Chiswyck,8,2
Arya-Stark,Dobber,4,2
Arya-Stark,Dunsen,3,2
Arya-Stark,Eddard-Stark,6,2
Arya-Stark,Gendry,36,2
Arya-Stark,Gregor-Clegane,4,2
Arya-Stark,Harra,3,2
Arya-Stark,Harren-Hoare,7,2
Arya-Stark,Hot-Pie,51,2
Arya-Stark,Jaime-Lannister,3,2
Arya-Stark,Jaqen-Hghar,25,2
Arya-Stark,Joffrey-Baratheon,4,2
Arya-Stark,Jon-Snow,13,2
Arya-Stark,Koss,3,2
Arya-Stark,Lommy-Greenhands,31,2
Arya-Stark,Nan,5,2
Arya-Stark,Polliver,3,2
Arya-Stark,Praed,3,2
Arya-Stark,Rafford,5,2
Arya-Stark,Rickon-Stark,5,2
Arya-Stark,Robb-Stark,15,2
Arya-Stark,Robert-Baratheon,4,2
Arya-Stark,Roose-Bolton,13,2
Arya-Stark,Rorge,13,2
Arya-Stark,Sansa-Stark,20,2
Arya-Stark,Syrio-Forel,5,2
Arya-Stark,Tyrion-Lannister,4,2
Arya-Stark,Tywin-Lannister,13,2
Arya-Stark,Vargo-Hoat,6,2
Arya-Stark,Weasel,10,2
Arya-Stark,Weese,15,2
Arya-Stark,Woth,3,2
Arya-Stark,Yoren,28,2
Arys-Oakheart,Joffrey-Baratheon,6,2
Arys-Oakheart,Myrcella-Baratheon,4,2
Arys-Oakheart,Sansa-Stark,3,2
Asha-Greyjoy,Balon-Greyjoy,3,2
Asha-Greyjoy,Dagmer,5,2
Asha-Greyjoy,Theon-Greyjoy,35,2
Asha-Greyjoy,Wex-Pyke,3,2
Axell-Florent,Selyse-Florent,3,2
Axell-Florent,Stannis-Baratheon,6,2
Bael-the-Bard,Ygritte,5,2
Ballabar,Podrick-Payne,3,2
Ballabar,Tyrion-Lannister,12,2
Balon-Greyjoy,Catelyn-Stark,3,2
Balon-Greyjoy,Dagmer,3,2
Balon-Greyjoy,Eddard-Stark,4,2
Balon-Greyjoy,Robb-Stark,5,2
Balon-Greyjoy,Robert-Baratheon,4,2
Balon-Greyjoy,Theon-Greyjoy,27,2
Balon-Greyjoy,Victarion-Greyjoy,4,2
Balon-Swann,Joffrey-Baratheon,6,2
Balon-Swann,Mandon-Moore,3,2
Balon-Swann,Meryn-Trant,3,2
Balon-Swann,Osmund-Kettleblack,4,2
Balon-Swann,Tyrion-Lannister,8,2
Barristan-Selmy,Belwas,5,2
Barristan-Selmy,Cersei-Lannister,5,2
Barristan-Selmy,Daenerys-Targaryen,3,2
Barristan-Selmy,Joffrey-Baratheon,7,2
Barristan-Selmy,Robert-Baratheon,3,2
Barristan-Selmy,Varys,3,2
Belwas,Daenerys-Targaryen,5,2
Belwas,Jhogo,3,2
Belwas,Jorah-Mormont,4,2
Benfred-Tallhart,Helman-Tallhart,3,2
Benfred-Tallhart,Leobald-Tallhart,3,2
Benfred-Tallhart,Stygg,3,2
Benfred-Tallhart,Theon-Greyjoy,7,2
Benjen-Stark,Jeor-Mormont,5,2
Beric-Dondarrion,Thoros-of-Myr,3,2
Beth-Cassel,Bran-Stark,4,2
Beth-Cassel,Rodrik-Cassel,4,2
Beth-Cassel,Theon-Greyjoy,3,2
Biter,Jaqen-Hghar,12,2
Biter,Rorge,14,2
Biter,Yoren,3,2
Boros-Blount,Cersei-Lannister,7,2
Boros-Blount,Gyles-Rosby,5,2
Boros-Blount,Joffrey-Baratheon,11,2
Boros-Blount,Meryn-Trant,13,2
Boros-Blount,Sansa-Stark,8,2
Boros-Blount,Tanda-Stokeworth,3,2
Boros-Blount,Tommen-Baratheon,3,2
Boros-Blount,Tyrion-Lannister,8,2
Bran-Stark,Catelyn-Stark,3,2
Bran-Stark,Chayle,3,2
Bran-Stark,Cley-Cerwyn,5,2
Bran-Stark,Donella-Hornwood,5,2
Bran-Stark,Eddard-Stark,4,2
Bran-Stark,Hayhead,6,2
Bran-Stark,Hodor,59,2
Bran-Stark,Howland-Reed,3,2
Bran-Stark,Jojen-Reed,47,2
Bran-Stark,Jon-Snow,11,2
Bran-Stark,Luwin,51,2
Bran-Stark,Meera-Reed,36,2
Bran-Stark,Mikken,11,2
Bran-Stark,Nan,7,2
Bran-Stark,Osha,30,2
Bran-Stark,Poxy-Tym,3,2
Bran-Stark,Ramsay-Snow,7,2
Bran-Stark,Reek,3,2
Bran-Stark,Rickon-Stark,54,2
Bran-Stark,Robb-Stark,28,2
Bran-Stark,Rodrik-Cassel,34,2
Bran-Stark,Sansa-Stark,5,2
Bran-Stark,Stafford-Lannister,3,2
Bran-Stark,Theon-Greyjoy,24,2
Bran-Stark,Walder-Frey-(son-of-Jammos),5,2
Bran-Stark,Walder-Frey-(son-of-Merrett),12,2
Bran-Stark,Wyman-Manderly,6,2
Brienne-of-Tarth,Catelyn-Stark,36,2
Brienne-of-Tarth,Edmure-Tully,3,2
Brienne-of-Tarth,Emmon-Cuy,8,2
Brienne-of-Tarth,Jaime-Lannister,3,2
Brienne-of-Tarth,Renly-Baratheon,28,2
Brienne-of-Tarth,Robar-Royce,3,2
Brienne-of-Tarth,Robert-Baratheon,3,2
Brienne-of-Tarth,Selwyn-Tarth,4,2
Brienne-of-Tarth,Stannis-Baratheon,5,2
Brienne-of-Tarth,Vyman,3,2
Bronn,Cersei-Lannister,11,2
Bronn,Jacelyn-Bywater,7,2
Bronn,Joffrey-Baratheon,9,2
Bronn,Mandon-Moore,5,2
Bronn,Podrick-Payne,3,2
Bronn,Stannis-Baratheon,3,2
Bronn,Timett,5,2
Bronn,Tommen-Baratheon,3,2
Bronn,Tyrion-Lannister,40,2
Bronn,Varys,8,2
Bryce-Caron,Cortnay-Penrose,3,2
Bryce-Caron,Eldon-Estermont,3,2
Bryce-Caron,Guyard-Morrigen,5,2
Bryce-Caron,Renly-Baratheon,7,2
Bryce-Caron,Stannis-Baratheon,3,2
Brynden-Tully,Catelyn-Stark,5,2
Brynden-Tully,Robb-Stark,6,2
Brynden-Tully,Tywin-Lannister,3,2
Captain-Myraham,Theon-Greyjoy,4,2
Captain-Myraham-Daughter,Theon-Greyjoy,3,2
Catelyn-Stark,Cersei-Lannister,14,2
Catelyn-Stark,Cleos-Frey,5,2
Catelyn-Stark,Colen-of-Greenpools,6,2
Catelyn-Stark,Desmond-Grell,3,2
Catelyn-Stark,Eddard-Stark,12,2
Catelyn-Stark,Edmure-Tully,17,2
Catelyn-Stark,Hallis-Mollen,6,2
Catelyn-Stark,Hoster-Tully,5,2
Catelyn-Stark,Jaime-Lannister,16,2
Catelyn-Stark,Joffrey-Baratheon,4,2
Catelyn-Stark,Loras-Tyrell,6,2
Catelyn-Stark,Lysa-Arryn,7,2
Catelyn-Stark,Margaery-Tyrell,4,2
Catelyn-Stark,Mathis-Rowan,3,2
Catelyn-Stark,Randyll-Tarly,3,2
Catelyn-Stark,Renly-Baratheon,51,2
Catelyn-Stark,Rickon-Stark,3,2
Catelyn-Stark,Robar-Royce,7,2
Catelyn-Stark,Robb-Stark,27,2
Catelyn-Stark,Robert-Baratheon,5,2
Catelyn-Stark,Sansa-Stark,3,2
Catelyn-Stark,Stafford-Lannister,3,2
Catelyn-Stark,Stannis-Baratheon,20,2
Catelyn-Stark,Theon-Greyjoy,5,2
Catelyn-Stark,Tyrion-Lannister,10,2
Catelyn-Stark,Tywin-Lannister,14,2
Catelyn-Stark,Utherydes-Wayn,3,2
Catelyn-Stark,Vyman,4,2
Catelyn-Stark,Wendel-Manderly,7,2
Cersei-Lannister,Chiswyck,3,2
Cersei-Lannister,Cleos-Frey,6,2
Cersei-Lannister,Dunsen,3,2
Cersei-Lannister,Eddard-Stark,13,2
Cersei-Lannister,Gregor-Clegane,4,2
Cersei-Lannister,Gyles-Rosby,6,2
Cersei-Lannister,Ilyn-Payne,12,2
Cersei-Lannister,Jacelyn-Bywater,4,2
Cersei-Lannister,Jaime-Lannister,17,2
Cersei-Lannister,Janos-Slynt,9,2
Cersei-Lannister,Joffrey-Baratheon,63,2
Cersei-Lannister,Lancel-Lannister,20,2
Cersei-Lannister,Lysa-Arryn,5,2
Cersei-Lannister,Meryn-Trant,11,2
Cersei-Lannister,Myrcella-Baratheon,4,2
Cersei-Lannister,Osfryd-Kettleblack,7,2
Cersei-Lannister,Osmund-Kettleblack,4,2
Cersei-Lannister,Osney-Kettleblack,3,2
Cersei-Lannister,Petyr-Baelish,7,2
Cersei-Lannister,Polliver,3,2
Cersei-Lannister,Preston-Greenfield,3,2
Cersei-Lannister,Pycelle,6,2
Cersei-Lannister,Rafford,3,2
Cersei-Lannister,Renly-Baratheon,7,2
Cersei-Lannister,Robb-Stark,15,2
Cersei-Lannister,Robert-Baratheon,12,2
Cersei-Lannister,Sandor-Clegane,9,2
Cersei-Lannister,Sansa-Stark,39,2
Cersei-Lannister,Shae,5,2
Cersei-Lannister,Stannis-Baratheon,23,2
Cersei-Lannister,Tanda-Stokeworth,3,2
Cersei-Lannister,Tickler,5,2
Cersei-Lannister,Tommen-Baratheon,10,2
Cersei-Lannister,Tyrion-Lannister,87,2
Cersei-Lannister,Tywin-Lannister,10,2
Cersei-Lannister,Varys,23,2
Cersei-Lannister,Vylarr,3,2
Chataya,Tyrion-Lannister,6,2
Chayle,Mikken,4,2
Chella,Shae,4,2
Chella,Tyrion-Lannister,3,2
Chella,Varys,4,2
Chett,Jon-Snow,5,2
Chiswyck,Dunsen,3,2
Chiswyck,Gregor-Clegane,4,2
Chiswyck,Ilyn-Payne,3,2
Chiswyck,Joffrey-Baratheon,3,2
Chiswyck,Meryn-Trant,3,2
Chiswyck,Polliver,4,2
Chiswyck,Rafford,7,2
Chiswyck,Sandor-Clegane,3,2
Chiswyck,Tickler,5,2
Chiswyck,Weese,6,2
Cleos-Frey,Eddard-Stark,3,2
Cleos-Frey,Jaime-Lannister,3,2
Cleos-Frey,Robb-Stark,11,2
Cleos-Frey,Tyrion-Lannister,13,2
Cley-Cerwyn,Donella-Hornwood,3,2
Cley-Cerwyn,Rodrik-Cassel,4,2
Colen-of-Greenpools,Renly-Baratheon,3,2
Cortnay-Penrose,Davos-Seaworth,5,2
Cortnay-Penrose,Renly-Baratheon,3,2
Cortnay-Penrose,Stannis-Baratheon,18,2
Cortnay-Penrose,Tyrion-Lannister,3,2
Cortnay-Penrose,Varys,3,2
Craster,Dywen,7,2
Craster,Eddison-Tollett,3,2
Craster,Jeor-Mormont,19,2
Craster,Jon-Snow,26,2
Craster,Mance-Rayder,4,2
Craster,Samwell-Tarly,10,2
Craster,Thoren-Smallwood,4,2
Cressen,Davos-Seaworth,10,2
Cressen,Melisandre,7,2
Cressen,Patchface,8,2
Cressen,Pylos,17,2
Cressen,Renly-Baratheon,4,2
Cressen,Robert-Baratheon,4,2
Cressen,Selyse-Florent,3,2
Cressen,Shireen-Baratheon,6,2
Cressen,Stannis-Baratheon,21,2
Cutjack,Gendry,3,2
Cutjack,Kurz,4,2
Cutjack,Tarber,3,2
Daenerys-Targaryen,Doreah,3,2
Daenerys-Targaryen,Drogo,8,2
Daenerys-Targaryen,Irri,6,2
Daenerys-Targaryen,Jhiqui,7,2
Daenerys-Targaryen,Jhogo,12,2
Daenerys-Targaryen,Jorah-Mormont,29,2
Daenerys-Targaryen,Lynesse-Hightower,3,2
Daenerys-Targaryen,Mirri-Maz-Duur,3,2
Daenerys-Targaryen,Pono,4,2
Daenerys-Targaryen,Pyat-Pree,14,2
Daenerys-Targaryen,Quaithe,5,2
Daenerys-Targaryen,Rakharo,4,2
Daenerys-Targaryen,Robert-Baratheon,4,2
Daenerys-Targaryen,Viserys-Targaryen,3,2
Daenerys-Targaryen,Xaro-Xhoan-Daxos,13,2
Dagmer,Rodrik-Cassel,3,2
Dagmer,Theon-Greyjoy,7,2
Dalbridge,Ebben,4,2
Dalbridge,Jon-Snow,4,2
Dalbridge,Qhorin-Halfhand,5,2
Davos-Seaworth,Devan-Seaworth,4,2
Davos-Seaworth,Imry-Florent,3,2
Davos-Seaworth,Matthos-Seaworth,3,2
Davos-Seaworth,Melisandre,20,2
Davos-Seaworth,Monford-Velaryon,3,2
Davos-Seaworth,Pylos,9,2
Davos-Seaworth,Renly-Baratheon,6,2
Davos-Seaworth,Salladhor-Saan,8,2
Davos-Seaworth,Stannis-Baratheon,58,2
Desmond-Grell,Edmure-Tully,4,2
Desmond-Grell,Utherydes-Wayn,3,2
Devan-Seaworth,Renly-Baratheon,3,2
Devan-Seaworth,Stannis-Baratheon,13,2
Dolf,Shagga,3,2
Donella-Hornwood,Leobald-Tallhart,3,2
Donella-Hornwood,Luwin,7,2
Donella-Hornwood,Mors-Umber,3,2
Donella-Hornwood,Ramsay-Snow,3,2
Donella-Hornwood,Rodrik-Cassel,4,2
Dontos-Hollard,Joffrey-Baratheon,8,2
Dontos-Hollard,Moon-Boy,5,2
Dontos-Hollard,Sansa-Stark,17,2
Dontos-Hollard,Stannis-Baratheon,3,2
Dontos-Hollard,Tyrion-Lannister,4,2
Doran-Martell,Myrcella-Baratheon,4,2
Doran-Martell,Tyrion-Lannister,3,2
Doran-Martell,Varys,4,2
Drennan,Squint,3,2
Drennan,Theon-Greyjoy,3,2
Drogo,Jorah-Mormont,4,2
Drogo,Pono,4,2
Drogo,Viserys-Targaryen,3,2
Dunsen,Gregor-Clegane,4,2
Dunsen,Ilyn-Payne,3,2
Dunsen,Joffrey-Baratheon,3,2
Dunsen,Meryn-Trant,3,2
Dunsen,Polliver,7,2
Dunsen,Rafford,6,2
Dunsen,Sandor-Clegane,3,2
Dunsen,Tickler,3,2
Dunsen,Weese,3,2
Dywen,Grenn,8,2
Dywen,Jon-Snow,9,2
Ebben,Jon-Snow,10,2
Ebben,Qhorin-Halfhand,8,2
Ebben,Stonesnake,4,2
Eddard-Stark,Ilyn-Payne,5,2
Eddard-Stark,Janos-Slynt,7,2
Eddard-Stark,Joffrey-Baratheon,9,2
Eddard-Stark,Jon-Snow,9,2
Eddard-Stark,Luwin,3,2
Eddard-Stark,Maron-Greyjoy,3,2
Eddard-Stark,Petyr-Baelish,4,2
Eddard-Stark,Renly-Baratheon,5,2
Eddard-Stark,Rickon-Stark,3,2
Eddard-Stark,Robb-Stark,11,2
Eddard-Stark,Robert-Baratheon,26,2
Eddard-Stark,Stannis-Baratheon,5,2
Eddard-Stark,Theon-Greyjoy,17,2
Eddard-Stark,Tyrion-Lannister,12,2
Eddard-Stark,Varys,3,2
Eddison-Tollett,Jeor-Mormont,4,2
Eddison-Tollett,Jon-Snow,11,2
Edmure-Tully,Hoster-Tully,3,2
Edmure-Tully,Jaime-Lannister,3,2
Edmure-Tully,Robb-Stark,12,2
Edmure-Tully,Tywin-Lannister,8,2
Eldon-Estermont,Steffon-Varner,3,2
Emmon-Cuy,Renly-Baratheon,3,2
Emmon-Cuy,Robar-Royce,3,2
Euron-Greyjoy,Theon-Greyjoy,4,2
Farlen,Theon-Greyjoy,6,2
Florian-the-Fool,Jonquil,8,2
Florian-the-Fool,Sansa-Stark,3,2
Gariss,Murch,5,2
Garlan-Tyrell,Joffrey-Baratheon,4,2
Garlan-Tyrell,Loras-Tyrell,3,2
Gendry,Hot-Pie,23,2
Gendry,Jaqen-Hghar,4,2
Gendry,Lommy-Greenhands,17,2
Gendry,Woth,3,2
Gendry,Yoren,8,2
Gregor-Clegane,Ilyn-Payne,3,2
Gregor-Clegane,Joffrey-Baratheon,3,2
Gregor-Clegane,Meryn-Trant,4,2
Gregor-Clegane,Polliver,5,2
Gregor-Clegane,Rafford,6,2
Gregor-Clegane,Sandor-Clegane,5,2
Gregor-Clegane,Tickler,5,2
Gregor-Clegane,Tywin-Lannister,4,2
Gregor-Clegane,Weese,5,2
Grenn,Jeor-Mormont,3,2
Grenn,Samwell-Tarly,6,2
Guyard-Morrigen,Renly-Baratheon,7,2
Gyles-Rosby,Jacelyn-Bywater,4,2
Gyles-Rosby,Joffrey-Baratheon,4,2
Gyles-Rosby,Lollys-Stokeworth,5,2
Gyles-Rosby,Sansa-Stark,3,2
Gyles-Rosby,Tanda-Stokeworth,5,2
Gyles-Rosby,Tommen-Baratheon,4,2
Gyles-Rosby,Tyrion-Lannister,3,2
Gynir,Wex-Pyke,4,2
Hake,Jon-Snow,4,2
Hallis-Mollen,Wendel-Manderly,3,2
Hallyne,Joffrey-Baratheon,3,2
Hallyne,Tyrion-Lannister,5,2
Halys-Hornwood,Rodrik-Cassel,3,2
Harren-Hoare,Nan,5,2
High-Septon-(fat_one),Tyrion-Lannister,4,2
High-Septon-(Tyrions),Tyrion-Lannister,4,2
Hobber-Redwyne,Horas-Redwyne,7,2
Hodor,Jojen-Reed,3,2
Hodor,Luwin,17,2
Hodor,Meera-Reed,10,2
Hodor,Osha,16,2
Hodor,Rickon-Stark,11,2
Hodor,Rodrik-Cassel,3,2
Hodor,Wyman-Manderly,3,2
Horas-Redwyne,Joffrey-Baratheon,3,2
Hoster-Tully,Vyman,3,2
Hot-Pie,Lommy-Greenhands,28,2
Hot-Pie,Mebble,4,2
Hot-Pie,Weasel,4,2
Hot-Pie,Woth,5,2
Hot-Pie,Yoren,8,2
Ilyn-Payne,Joffrey-Baratheon,13,2
Ilyn-Payne,Meryn-Trant,8,2
Ilyn-Payne,Polliver,3,2
Ilyn-Payne,Rafford,3,2
Ilyn-Payne,Sandor-Clegane,8,2
Ilyn-Payne,Sansa-Stark,9,2
Ilyn-Payne,Tickler,5,2
Irri,Jhiqui,3,2
Jacelyn-Bywater,Janos-Slynt,4,2
Jacelyn-Bywater,Joffrey-Baratheon,7,2
Jacelyn-Bywater,Lancel-Lannister,3,2
Jacelyn-Bywater,Tommen-Baratheon,6,2
Jacelyn-Bywater,Tyrion-Lannister,16,2
Jacelyn-Bywater,Varys,4,2
Jaime-Lannister,Joffrey-Baratheon,12,2
Jaime-Lannister,Jon-Snow,3,2
Jaime-Lannister,Mandon-Moore,4,2
Jaime-Lannister,Petyr-Baelish,4,2
Jaime-Lannister,Renly-Baratheon,9,2
Jaime-Lannister,Robb-Stark,11,2
Jaime-Lannister,Robert-Baratheon,11,2
Jaime-Lannister,Sansa-Stark,5,2
Jaime-Lannister,Stafford-Lannister,3,2
Jaime-Lannister,Stannis-Baratheon,6,2
Jaime-Lannister,Theon-Greyjoy,4,2
Jaime-Lannister,Tyrion-Lannister,25,2
Jaime-Lannister,Tysha,3,2
Jaime-Lannister,Tywin-Lannister,5,2
Janos-Slynt,Joffrey-Baratheon,10,2
Janos-Slynt,Petyr-Baelish,5,2
Janos-Slynt,Tyrion-Lannister,26,2
Janos-Slynt,Varys,7,2
Jaqen-Hghar,Rorge,16,2
Jaqen-Hghar,Weese,4,2
Jaqen-Hghar,Yoren,3,2
Jaremy-Rykker,Jeor-Mormont,3,2
Jaremy-Rykker,Thoren-Smallwood,3,2
Jarman-Buckwell,Jeor-Mormont,4,2
Jarman-Buckwell,Jon-Snow,4,2
Jarman-Buckwell,Thoren-Smallwood,6,2
Jason-Mallister,Theon-Greyjoy,4,2
Jeor-Mormont,Jon-Snow,63,2
Jeor-Mormont,Jorah-Mormont,3,2
Jeor-Mormont,Mance-Rayder,4,2
Jeor-Mormont,Ottyn-Wythers,3,2
Jeor-Mormont,Qhorin-Halfhand,12,2
Jeor-Mormont,Samwell-Tarly,17,2
Jeor-Mormont,Thoren-Smallwood,11,2
Jhogo,Jorah-Mormont,6,2
Joffrey-Baratheon,Lancel-Lannister,4,2
Joffrey-Baratheon,Loras-Tyrell,3,2
Joffrey-Baratheon,Mace-Tyrell,4,2
Joffrey-Baratheon,Mandon-Moore,8,2
Joffrey-Baratheon,Margaery-Tyrell,6,2
Joffrey-Baratheon,Meryn-Trant,19,2
Joffrey-Baratheon,Myrcella-Baratheon,13,2
Joffrey-Baratheon,Osmund-Kettleblack,9,2
Joffrey-Baratheon,Petyr-Baelish,20,2
Joffrey-Baratheon,Polliver,3,2
Joffrey-Baratheon,Pycelle,6,2
Joffrey-Baratheon,Rafford,3,2
Joffrey-Baratheon,Renly-Baratheon,11,2
Joffrey-Baratheon,Robb-Stark,16,2
Joffrey-Baratheon,Robert-Baratheon,20,2
Joffrey-Baratheon,Sandor-Clegane,27,2
Joffrey-Baratheon,Sansa-Stark,76,2
Joffrey-Baratheon,Stannis-Baratheon,21,2
Joffrey-Baratheon,Tickler,4,2
Joffrey-Baratheon,Tommen-Baratheon,23,2
Joffrey-Baratheon,Tyrion-Lannister,92,2
Joffrey-Baratheon,Tywin-Lannister,11,2
Joffrey-Baratheon,Varys,24,2
Joffrey-Baratheon,Yoren,3,2
Jojen-Reed,Luwin,7,2
Jojen-Reed,Meera-Reed,18,2
Jojen-Reed,Osha,4,2
Jojen-Reed,Rickon-Stark,5,2
Jon-Fossoway,Mathis-Rowan,3,2
Jon-Snow,Lark,4,2
Jon-Snow,Mance-Rayder,4,2
Jon-Snow,Nan,4,2
Jon-Snow,Ottyn-Wythers,3,2
Jon-Snow,Qhorin-Halfhand,47,2
Jon-Snow,Rattleshirt,7,2
Jon-Snow,Rickon-Stark,5,2
Jon-Snow,Robb-Stark,13,2
Jon-Snow,Robert-Baratheon,6,2
Jon-Snow,Samwell-Tarly,52,2
Jon-Snow,Stonesnake,13,2
Jon-Snow,Thoren-Smallwood,4,2
Jon-Snow,Ygritte,12,2
Jon-Umber-(Greatjon),Robb-Stark,8,2
Jorah-Mormont,Pono,3,2
Jorah-Mormont,Rakharo,3,2
Jorah-Mormont,Rhaegar-Targaryen,4,2
Jorah-Mormont,Robert-Baratheon,7,2
Koss,Yoren,5,2
Kyra,Theon-Greyjoy,4,2
Lancel-Lannister,Robert-Baratheon,4,2
Lancel-Lannister,Sansa-Stark,3,2
Lancel-Lannister,Tyrion-Lannister,18,2
Lancel-Lannister,Varys,3,2
Leobald-Tallhart,Rodrik-Cassel,5,2
Lollys-Stokeworth,Tanda-Stokeworth,7,2
Lommy-Greenhands,Weasel,7,2
Lommy-Greenhands,Woth,3,2
Lommy-Greenhands,Yoren,13,2
Loras-Tyrell,Mace-Tyrell,6,2
Loras-Tyrell,Renly-Baratheon,14,2
Loras-Tyrell,Robert-Baratheon,3,2
Loras-Tyrell,Stannis-Baratheon,4,2
Loras-Tyrell,Tyrion-Lannister,8,2
Lorent-Caswell,Renly-Baratheon,3,2
Lorren,Squint,3,2
Lorren,Theon-Greyjoy,7,2
Lorren,Urzen,3,2
Lorren,Wex-Pyke,4,2
Luwin,Meera-Reed,4,2
Luwin,Osha,12,2
Luwin,Rickon-Stark,12,2
Luwin,Robb-Stark,6,2
Luwin,Rodrik-Cassel,18,2
Luwin,Theon-Greyjoy,17,2
Luwin,Walder-Frey-(son-of-Merrett),4,2
Lysa-Arryn,Tyrion-Lannister,5,2
Mace-Tyrell,Paxter-Redwyne,3,2
Mace-Tyrell,Randyll-Tarly,3,2
Mace-Tyrell,Renly-Baratheon,4,2
Mace-Tyrell,Stannis-Baratheon,3,2
Mance-Rayder,Qhorin-Halfhand,4,2
